PARID,BOROCODE,BLOCK,LOT,STREET NUMBER,STREET NAME,Postcode,BLDG_CLASS,Borough,Latitude,Longitude,Census Tract,BIN,BBL,NTA Name,NTA Code2
1013191471,1,1319,1471,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191472,1,1319,1472,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191473,1,1319,1473,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191474,1,1319,1474,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191475,1,1319,1475,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191476,1,1319,1476,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191477,1,1319,1477,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191478,1,1319,1478,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191479,1,1319,1479,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191480,1,1319,1480,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191481,1,1319,1481,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191482,1,1319,1482,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191483,1,1319,1483,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191484,1,1319,1484,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191485,1,1319,1485,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191486,1,1319,1486,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191487,1,1319,1487,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191488,1,1319,1488,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191489,1,1319,1489,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191490,1,1319,1490,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191491,1,1319,1491,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191492,1,1319,1492,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191493,1,1319,1493,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191494,1,1319,1494,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191495,1,1319,1495,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191496,1,1319,1496,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191497,1,1319,1497,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191498,1,1319,1498,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191499,1,1319,1499,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191500,1,1319,1500,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191501,1,1319,1501,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191502,1,1319,1502,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191503,1,1319,1503,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013191504,1,1319,1504,205,EAST 45 STREET,10017,RH,MANHATTAN,40.752531,-73.972642,90,1081175,1013197503,Turtle Bay-East Midtown,
1013240033,1,1324,33,240,EAST 51 STREET,10022,H3,MANHATTAN,40.756032,-73.969341,98,1038448,1013240033,Turtle Bay-East Midtown,
1013240034,1,1324,34,238,EAST 51 STREET,10022,H3,MANHATTAN,40.756046,-73.969374,98,1038449,1013240034,Turtle Bay-East Midtown,
1013250050,1,1325,50,206,EAST 52 STREET,10022,H2,MANHATTAN,40.756886,-73.969424,98,1089027,1013250050,Turtle Bay-East Midtown,
1013291001,1,1329,1001,231,EAST 55 STREET,10022,RH,MANHATTAN,40.758615,-73.967658,108,1038578,1013297501,Turtle Bay-East Midtown,
1013340005,1,1334,5,304,EAST 42 STREET,10017,H2,MANHATTAN,40.749673,-73.971867,88,1038651,1013340005,Turtle Bay-East Midtown,
1013370148,1,1337,148,302,EAST 45 STREET,10017,HS,MANHATTAN,40.751583,-73.970429,90,1038768,1013370148,Turtle Bay-East Midtown,
1013371101,1,1337,1101,787,1 AVENUE,10017,RH,MANHATTAN,40.750213,-73.968846,90,1038758,1013377502,Turtle Bay-East Midtown,
1013480036,1,1348,36,330,EAST 56 STREET,10022,HS,MANHATTAN,40.758265,-73.964925,108,1039974,1013480036,Turtle Bay-East Midtown,
1013610001,1,1361,1,1,MITCHELL PLACE,10017,HS,MANHATTAN,40.753276,-73.966332,8603,1040076,1013610001,Turtle Bay-East Midtown,
1013690042,1,1369,42,410,EAST 58 STREET,10022,HS,MANHATTAN,40.758764,-73.96194,10601,1040554,1013690042,Turtle Bay-East Midtown,
1013690107,1,1369,107,415,EAST 57 STREET,10022,HS,MANHATTAN,40.758081,-73.962356,10601,1040558,1013690107,Turtle Bay-East Midtown,
1013730160,1,1373,160,22,NORTH LOOP ROAD,10044,H2,MANHATTAN,40.756222,-73.955116,23801,1000000,1013730035,Lenox Hill-Roosevelt Island,
1013740065,1,1374,65,4,EAST 60 STREET,10022,H5,MANHATTAN,40.76472,-73.97216,11401,1040764,1013740065,Upper East Side-Carnegie Hill,
1013750001,1,1375,1,790,5 AVENUE,10065,H5,MANHATTAN,40.764986,-73.972474,11401,1081206,1013750001,Upper East Side-Carnegie Hill,
1013750067,1,1375,67,797,5 AVENUE,10065,H7,MANHATTAN,40.765313,-73.972236,11401,1040809,1013750067,Upper East Side-Carnegie Hill,
1013760036,1,1376,36,540,PARK AVENUE,10065,H1,MANHATTAN,40.764308,-73.968796,11401,1040855,1013760036,Upper East Side-Carnegie Hill,
1013760046,1,1376,46,36,EAST 62 STREET,10065,H5,MANHATTAN,40.765326,-73.969727,11401,1040859,1013760046,Upper East Side-Carnegie Hill,
1013760069,1,1376,69,805,5 AVENUE,10065,H5,MANHATTAN,40.765826,-73.971864,11401,1040868,1013760069,Upper East Side-Carnegie Hill,
1013770033,1,1377,33,560,PARK AVENUE,10065,H5,MANHATTAN,40.764941,-73.968333,11401,1040899,1013770033,Upper East Side-Carnegie Hill,
1013770047,1,1377,47,28,EAST 63 STREET,10065,H1,MANHATTAN,40.765976,-73.969336,11401,1040906,1013770047,Upper East Side-Carnegie Hill,
1013790026,1,1379,26,37,EAST 64 STREET,10065,H1,MANHATTAN,40.76658,-73.96878,122,1041080,1013790026,Upper East Side-Carnegie Hill,
1013810008,1,1381,8,5,EAST 66 STREET,10065,H5,MANHATTAN,40.768491,-73.969429,122,1041161,1013810008,Upper East Side-Carnegie Hill,
1013820012,1,1382,12,15,EAST 67 STREET,10065,H5,MANHATTAN,40.768902,-73.968461,122,1041205,1013820012,Upper East Side-Carnegie Hill,
1013840042,1,1384,42,46,EAST 70 STREET,10021,H5,MANHATTAN,40.77026,-73.965898,122,1041311,1013840042,Upper East Side-Carnegie Hill,
1013900057,1,1390,57,20,EAST 76 STREET,10021,H1,MANHATTAN,40.774549,-73.964003,130,1041706,1013900057,Upper East Side-Carnegie Hill,
1013910021,1,1391,21,981,MADISON AVENUE,10075,H1,MANHATTAN,40.774626,-73.96335,130,1041797,1013910021,Upper East Side-Carnegie Hill,
1013920017,1,1392,17,992,MADISON AVENUE,10075,H1,MANHATTAN,40.775101,-73.963025,142,1041821,1013920017,Upper East Side-Carnegie Hill,
1014000060,1,1400,60,124,EAST 66 STREET,10065,H5,MANHATTAN,40.76676,-73.965369,120,1081411,1014000060,Upper East Side-Carnegie Hill,
1014040001,1,1404,1,701,PARK AVENUE,10021,H5,MANHATTAN,40.769068,-73.964725,120,1042480,1014040001,Upper East Side-Carnegie Hill,
1014190010,1,1419,10,215,EAST 64 STREET,10065,HS,MANHATTAN,40.764452,-73.963735,118,1043868,1014190010,Lenox Hill-Roosevelt Island,
1014350020,1,1435,20,345,EAST 60 STREET,10022,HS,MANHATTAN,40.760564,-73.96226,110,1044201,1014350020,Lenox Hill-Roosevelt Island,
1014350021,1,1435,21,347,EAST 60 STREET,10022,HS,MANHATTAN,40.760556,-73.962239,110,1044202,1014350021,Lenox Hill-Roosevelt Island,
1014350022,1,1435,22,349,EAST 60 STREET,10022,HS,MANHATTAN,40.760545,-73.962217,110,1044203,1014350022,Lenox Hill-Roosevelt Island,
1014350023,1,1435,23,1097,1 AVENUE,10065,HS,MANHATTAN,40.760328,-73.961463,110,1044204,1014350023,Lenox Hill-Roosevelt Island,
1014350024,1,1435,24,1099,1 AVENUE,10065,HS,MANHATTAN,40.760391,-73.961416,110,1044205,1014350024,Lenox Hill-Roosevelt Island,
1014350025,1,1435,25,1101,1 AVENUE,10065,HS,MANHATTAN,40.760454,-73.961372,110,1044206,1014350025,Lenox Hill-Roosevelt Island,
1014350026,1,1435,26,1103,1 AVENUE,10065,HS,MANHATTAN,40.760518,-73.961325,110,1044207,1014350026,Lenox Hill-Roosevelt Island,
1014640021,1,1464,21,1293,YORK AVENUE,10021,H8,MANHATTAN,40.765017,-73.955099,124,1045585,1014640021,Lenox Hill-Roosevelt Island,
1014640030,1,1464,30,428,YORK AVENUE,10021,H8,,,,,,,,
1014740031,1,1474,31,500,EAST 62 STREET,10065,HB,MANHATTAN,40.760481,-73.958246,10602,1046251,1014740031,Lenox Hill-Roosevelt Island,
1015040020,1,1504,20,43,EAST 92 STREET,10128,HS,MANHATTAN,40.78454,-73.9557,16001,1047067,1015040020,Upper East Side-Carnegie Hill,
1015150045,1,1515,45,164,EAST 87 STREET,10128,H3,MANHATTAN,40.779901,-73.954472,14802,1087120,1015150045,Upper East Side-Carnegie Hill,
1015571103,1,1557,1103,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571104,1,1557,1104,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571105,1,1557,1105,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571106,1,1557,1106,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571107,1,1557,1107,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571108,1,1557,1108,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571109,1,1557,1109,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571110,1,1557,1110,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571111,1,1557,1111,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571113,1,1557,1113,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571114,1,1557,1114,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571115,1,1557,1115,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571116,1,1557,1116,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571117,1,1557,1117,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571118,1,1557,1118,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571119,1,1557,1119,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571120,1,1557,1120,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571121,1,1557,1121,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571122,1,1557,1122,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571123,1,1557,1123,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571124,1,1557,1124,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571125,1,1557,1125,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571126,1,1557,1126,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571127,1,1557,1127,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571128,1,1557,1128,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571129,1,1557,1129,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571130,1,1557,1130,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571131,1,1557,1131,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571132,1,1557,1132,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571133,1,1557,1133,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571134,1,1557,1134,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571135,1,1557,1135,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571136,1,1557,1136,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571137,1,1557,1137,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571138,1,1557,1138,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571139,1,1557,1139,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571140,1,1557,1140,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571141,1,1557,1141,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571142,1,1557,1142,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571143,1,1557,1143,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571144,1,1557,1144,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571145,1,1557,1145,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571146,1,1557,1146,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571147,1,1557,1147,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571148,1,1557,1148,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571149,1,1557,1149,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571150,1,1557,1150,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571151,1,1557,1151,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571152,1,1557,1152,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571153,1,1557,1153,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571154,1,1557,1154,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571155,1,1557,1155,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571156,1,1557,1156,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571157,1,1557,1157,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571158,1,1557,1158,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571159,1,1557,1159,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571160,1,1557,1160,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571161,1,1557,1161,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571162,1,1557,1162,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571163,1,1557,1163,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571164,1,1557,1164,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571165,1,1557,1165,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571166,1,1557,1166,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571167,1,1557,1167,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571168,1,1557,1168,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571169,1,1557,1169,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571170,1,1557,1170,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571171,1,1557,1171,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571172,1,1557,1172,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571173,1,1557,1173,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571174,1,1557,1174,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571175,1,1557,1175,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571176,1,1557,1176,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571177,1,1557,1177,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571178,1,1557,1178,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571179,1,1557,1179,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571180,1,1557,1180,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571181,1,1557,1181,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571182,1,1557,1182,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571183,1,1557,1183,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571184,1,1557,1184,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571185,1,1557,1185,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571186,1,1557,1186,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571187,1,1557,1187,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571188,1,1557,1188,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571189,1,1557,1189,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571190,1,1557,1190,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571191,1,1557,1191,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571192,1,1557,1192,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571193,1,1557,1193,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571194,1,1557,1194,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571195,1,1557,1195,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
1015571196,1,1557,1196,301,EAST 94 STREET,10128,RH,MANHATTAN,40.782799,-73.947678,15601,1050324,1015577502,Yorkville,
